Seigneur	NOM	seigneur
,	PUN	,
ne	ADV	ne
croyez	VER:pres	croire
pas	ADV	pas
qu'	KON	que
un	DET:ART	un
trône	NOM	trône
m'	PRO:PER	me
éblouisse	VER:subp	éblouir
Jusqu'	ADJ	Jusqu'
à	PRP	à
rendre	VER:infi	rendre
mon	DET:POS	mon
coeur	NOM	cœur
capable	ADJ	capable
d'	PRP	de
injustice	NOM	injustice
,	PUN	,
Et	VER:simp	Et
me	PRO:PER	me
faire	VER:infi	faire
oublier	VER:infi	oublier
quel	PRO:REL	quel
excès	NOM	excès
de	PRP	de
bonté	NOM	bonté
Vous	NAM	Vous
fit	VER:simp	faire
prendre	VER:infi	prendre
intérêt	NOM	intérêt
à	PRP	à
ma	DET:POS	mon
captivité	NOM	captivité
.	SENT	.
Prisonnier	NOM	prisonnier
d'	PRP	de
Annibal	NAM	Annibal
qui	PRO:REL	qui
triomphait	VER:impf	triompher
d'	PRP	de
Eumène	NAM	Eumène
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
vis	VER:pres	vivre
adoucir	VER:infi	adoucir
et	KON	et
mes	DET:POS	mon
fers	NOM	fer
et	KON	et
ma	DET:POS	mon
peine	NOM	peine
,	PUN	,
Et	VER:simp	Et
vouloir	VER:infi	vouloir
que	KON	que
chez	PRP	chez
vous	PRO:PER	vous
on	PRO:PER	on
respectât	VER:subi	respecter
en	PRP	en
moi	PRO:PER	moi
Le	DET:ART	le
sang	NOM	sang
infortuné	ADJ	infortuné
de	PRP	de
ce	PRO:DEM	ce
malheureux	ADJ	malheureux
Roi	NOM	roi
.	SENT	.
Aujourd'hui	ADV	aujourd'hui
que	KON	que
sa	DET:POS	son
mort	NOM	mort
m'	PRO:PER	me
assure	VER:pres	assurer
sa	DET:POS	son
Couronne	NAM	Couronne
,	PUN	,
Je	PRO:PER	je
croirais	VER:cond	croire
faire	VER:infi	faire
outrage	NOM	outrage
au	PRP:det	au
Ciel	NOM	Ciel
qui	PRO:REL	qui
me	PRO:PER	me
la	PRO:PER	la
donne	VER:pres	donner
,	PUN	,
Si	VER:pper	Si
dans	PRP	dans
ce	PRO:DEM	ce
nouveau	ADJ	nouveau
rang	NOM	rang
j'	PRO:PER	je
avais	VER:impf	avoir
rien	ADV	rien
de	PRP	de
plus	ADV	plus
doux	ADV	doux
Que	VER:cond	Que
chercher	VER:infi	chercher
les	DET:ART	le
moyens	NOM	moyen
de	PRP	de
m'	PRO:PER	me
acquitter	VER:infi	acquitter
vers	PRP	vers
vous	PRO:PER	vous
.	SENT	.
Quoi	PRO	quoi
qu'	KON	que
Eumène	NAM	Eumène
...	PUN	...
Seigneur	NAM	Seigneur
,	PUN	,
ne	ADV	ne
parlons	VER:pres	parler
plus	ADV	plus
d'	PRP	de
Eumène	NAM	Eumène
.	SENT	.
Il	PRO:PER	il
eût	VER:subi	avoir
nourri	VER:pper	nourrir
pour	PRP	pour
nous	PRO:PER	nous
une	DET:ART	un
éternelle	ADJ	éternel
haine	NOM	haine
,	PUN	,
Et	NOM	Et
malgré	PRP	malgré
vous	PRO:PER	vous
,	PUN	,
l'	DET:ART	le
honneur	NOM	honneur
vous	PRO:PER	vous
eût	VER:subi	avoir
fait	VER:pper	faire
une	DET:ART	un
loi	NOM	loi
De	VER:futu	De
suivre	VER:infi	suivre
le	DET:ART	le
destin	NOM	destin
et	KON	et
d'	PRP	de
un	DET:ART	un
frère	NOM	frère
,	PUN	,
et	KON	et
d'	PRP	de
un	DET:ART	un
Roi	NOM	roi
.	SENT	.
En	PRP	en
vain	ADJ	vain
brisant	NOM	brisant
vos	DET:POS	votre
fers	NOM	fer
je	PRO:PER	je
pensai	VER:simp	penser
le	PRO:PER	le
contraindre	VER:infi	contraindre
;	PUN	;
À	PRP	à
redouter	VER:infi	redouter
les	DET:ART	le
maux	NOM	mal
que	PRO:REL	que
je	PRO:PER	je
voyais	VER:impf	voir
à	PRP	à
craindre	VER:infi	craindre
;	PUN	;
Son	VER:infi	Son
orgueil	NOM	orgueil
ne	ADV	ne
lui	PRO:PER	lui
put	VER:simp	pouvoir
endurer	VER:infi	endurer
d'	PRP	de
autre	ADJ	autre
accord	NOM	accord
Que	VER:pper	Que
de	PRP	de
promettre	VER:infi	promettre
aux	PRP:det	au
Dieux	NOM	Dieu
ma	DET:POS	mon
défaite	NOM	défaite
,	PUN	,
ou	KON	ou
sa	DET:POS	son
mort	NOM	mort
.	SENT	.
Cette	PRO:DEM	ce
mort	NOM	mort
que	KON	que
pour	KON	pour
nous	PRO:PER	nous
ils	PRO:PER	il
crurent	VER:simp	croire
nécessaire	ADJ	nécessaire
,	PUN	,
Ne	NAM	Ne
m'	PRO:PER	me
a	VER:pres	avoir
plus	ADV	plus
laissé	VER:pper	laisser
voir	VER:infi	voir
d'	PRP	de
