Du	PRP:det	du
séjour	NOM	séjour
bienheureux	ADJ	bienheureux
de	PRP	de
la	DET:ART	le
Divinité	NOM	divinité
,	PUN	,
Je	PRO:PER	je
descends	VER:pres	descendre
dans	PRP	dans
ce	PRO:DEM	ce
lieu	NOM	lieu
par	PRP	par
la	DET:ART	le
Grâce	NOM	grâce
habité	ADJ	habité
.	SENT	.
L'	DET:ART	le
innocence	NOM	innocence
s'	PRO:PER	se
y	PRO:PER	y
plaît	VER:pres	plaire
ma	DET:POS	mon
compagne	NOM	compagne
éternelle	ADJ	éternel
,	PUN	,
Et	NOM	Et
n'	ADV	ne
a	VER:pres	avoir
point	ADV	point
sous	PRP	sous
les	DET:ART	le
cieux	NOM	cieux
d'	PRP	de
asile	NOM	asile
plus	ADV	plus
fidèle	ADJ	fidèle
.	SENT	.
Ici	ADV	ici
,	PUN	,
loin	ADV	loin
du	PRP:det	du
tumulte	NOM	tumulte
,	PUN	,
aux	PRP:det	au
devoirs	NOM	devoir
les	DET:ART	le
plus	ADV	plus
saints	ADJ	saint
Tout	NOM	tout
un	DET:ART	un
peuple	NOM	peuple
naissant	ADJ	naissant
est	VER:pres	être
formé	VER:pper	former
par	PRP	par
mes	DET:POS	mon
mains	NOM	main
.	SENT	.
Je	PRO:PER	je
nourris	VER:pper	nourrir
dans	PRP	dans
son	DET:POS	son
coeur	NOM	cœur
la	DET:ART	le
semence	NOM	semence
féconde	ADJ	fécond
Des	VER:simp	Des
vertus	NOM	vertu
,	PUN	,
dont	PRO:REL	dont
il	PRO:PER	il
doit	VER:pres	devoir
sanctifier	VER:infi	sanctifier
le	DET:ART	le
monde	NOM	monde
.	SENT	.
Un	DET:ART	un
roi	NOM	roi
qui	PRO:REL	qui
me	PRO:PER	me
protège	VER:pres	protéger
,	PUN	,
un	DET:ART	un
roi	NOM	roi
victorieux	ADJ	victorieux
A	PRP	à
commis	NOM	commis
à	PRP	à
mes	DET:POS	mon
soins	NOM	soin
ce	PRO:DEM	ce
dépôt	NOM	dépôt
précieux	ADJ	précieux
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
,	PUN	,
qui	PRO:REL	qui
rassembla	VER:simp	rassembler
ces	PRO:DEM	ce
colombes	NOM	colombe
timides	ADJ	timide
Éparses	NOM	Éparses
en	PRP	en
cent	NUM	cent
lieux	NOM	lieu
,	PUN	,
sans	PRP	sans
secours	NOM	secours
,	PUN	,
et	KON	et
sans	PRP	sans
guides	NOM	guide|guides
.	SENT	.
Pour	PRP	pour
elles	PRO:PER	elle
à	PRP	à
sa	DET:POS	son
porte	NOM	porte
élevant	VER:ppre	élever
ce	PRO:DEM	ce
palais	NOM	palais
,	PUN	,
Il	VER:subi	Il
leur	PRO:PER	lui
y	PRO:PER	y
fit	VER:simp	faire
trouver	VER:infi	trouver
l'	DET:ART	le
abondance	NOM	abondance
et	KON	et
la	DET:ART	le
paix	NOM	paix
.	SENT	.
Grand	ADJ	grand
Dieu	NOM	Dieu
,	PUN	,
que	KON	que
cet	PRO:DEM	ce
ouvrage	NOM	ouvrage
ait	VER:subp	avoir
place	NOM	place
en	PRP	en
ta	DET:POS	ton
mémoire	NOM	mémoire
.	SENT	.
Que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
soins	NOM	soin
qu'	PRO:REL	que
il	PRO:PER	il
prend	VER:pres	prendre
pour	PRP	pour
soutenir	VER:infi	soutenir
ta	DET:POS	ton
gloire	NOM	gloire
Soient	VER:pres	Soient
gravés	VER:pper	graver
de	PRP	de
ta	DET:POS	ton
main	NOM	main
au	PRP:det	au
livre	NOM	livre
où	PRO:REL	où
sont	VER:pres	être
écrits	VER:pper	écrire
Les	DET:ART	le
noms	NOM	nom
prédestinés	VER:pper	prédestiner
des	PRP:det	du
rois	NOM	roi
que	PRO:REL	que
tu	PRO:PER	tu
chéris	VER:pres	chérir
.	SENT	.
