Ah	INT	ah
bien	ADV	bien
Lidias	NAM	Lidias
,	PUN	,
eh	INT	eh
bien	ADV	bien
,	PUN	,
puis	ADV	puis
-je	PRO:PER	je
voir	VER:infi	voir
Agnonide	NAM	Agnonide
,	PUN	,
L'	DET:ART	le
avez	VER:pres	avoir
-vous	PRO:PER	vous
informé	VER:pper	informer
du	PRP:det	du
destin	NOM	destin
qui	PRO:REL	qui
me	PRO:PER	me
guide	VER:pres	guider
?	SENT	?
Sait-il	NAM	Sait-il
que	KON	que
pour	PRP	pour
mon	DET:POS	mon
père	NOM	père
une	DET:ART	un
juste	ADJ	juste
terreur	NOM	terreur
Accable	NAM	Accable
mes	DET:POS	mon
esprits	NOM	esprit
et	KON	et
déchire	VER:pres	déchirer
mon	DET:POS	mon
coeur	NOM	cœur
,	PUN	,
Et	NOM	Et
qu'	KON	que
un	DET:ART	un
ordre	NOM	ordre
cruel	ADJ	cruel
m'	PRO:PER	me
empêchant	VER:ppre	empêcher
de	PRP	de
le	PRO:PER	le
suivre	VER:infi	suivre
,	PUN	,
Au	NAM	Au
comble	VER:pres	combler
des	PRP:det	du
horreurs	NOM	horreur
son	DET:POS	son
absence	NOM	absence
me	PRO:PER	me
livre	VER:pres	livrer
.	SENT	.
Madame	NOM	Madame
,	PUN	,
par	PRP	par
mes	DET:POS	mon
soins	NOM	soin
Agnonide	NAM	Agnonide
est	VER:pres	être
instruit	VER:pper	instruire
De	VER:pper	De
l'	DET:ART	le
état	NOM	état
déplorable	ADJ	déplorable
où	PRO:REL	où
le	PRO:PER	le
sort	VER:pres	sortir
vous	PRO:PER	vous
réduit	VER:pper	réduire
;	PUN	;
Votre	NAM	Votre
douleur	NOM	douleur
le	DET:ART	le
touche	NOM	touche
,	PUN	,
et	KON	et
prêt	ADJ	prêt
à	PRP	à
vous	PRO:PER	vous
entendre	VER:infi	entendre
Il	NOM	Il
viendra	VER:futu	venir
dans	PRP	dans
ces	PRO:DEM	ce
lieux	NOM	lieu
où	PRO:REL	où
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
l'	PRO:PER	la|le
attendre	VER:infi	attendre
.	SENT	.
Quel	PRO:REL	quel
accueil	NOM	accueil
,	PUN	,
quel	PRO:REL	quel
discours	NOM	discours
,	PUN	,
quel	PRO:REL	quel
changement	NOM	changement
,	PUN	,
grands	ADJ	grand
dieux	NOM	dieu
!	SENT	!
Puis	ADV	puis
-je	PRO:PER	je
me	PRO:PER	me
méconnaître	VER:infi	méconnaître
?	SENT	?
Et	KON	et
suis	VER:pres	suivre|être
-je	PRO:PER	je
dans	PRP	dans
ces	PRO:DEM	ce
lieux	NOM	lieu
,	PUN	,
Où	ABR	Où
mon	DET:POS	mon
père	NOM	père
en	PRP	en
ses	DET:POS	son
mains	NOM	main
tenant	VER:ppre	tenir
