Quoi	PRO	quoi
!	SENT	!
Tandis	KON	tandis
que	KON	que
Néron	NAM	Néron
s'	PRO:PER	se
abandonne	VER:pres	abandonner
au	PRP:det	au
sommeil	NOM	sommeil
,	PUN	,
Faut-il	NAM	Faut-il
que	KON	que
vous	PRO:PER	vous
veniez	VER:impf	venir
attendre	VER:infi	attendre
son	DET:POS	son
réveil	NOM	réveil
?	SENT	?
Qu'	KON	que
errant	VER:ppre	errer
dans	PRP	dans
le	DET:ART	le
palais	NOM	palais
sans	PRP	sans
suite	NOM	suite
et	KON	et
sans	PRP	sans
escorte	NOM	escorte
La	DET:ART	le
mère	NOM	mère
de	PRP	de
César	NAM	César
veille	VER:pres	veiller
seule	ADJ	seul
à	PRP	à
sa	DET:POS	son
porte	NOM	porte
?	SENT	?
Madame	NOM	Madame
,	PUN	,
retournez	VER:pres	retourner
dans	PRP	dans
votre	DET:POS	votre
appartement	NOM	appartement
.	SENT	.
Albine	NAM	Albine
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
faut	VER:pres	falloir
pas	ADV	pas
s'	PRO:PER	se
éloigner	VER:infi	éloigner
un	DET:ART	un
moment	NOM	moment
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
l'	PRO:PER	la|le
attendre	VER:infi	attendre
ici	ADV	ici
.	SENT	.
Les	DET:ART	le
chagrins	NOM	chagrin
qu'	PRO:REL	que
il	PRO:PER	il
me	PRO:PER	me
cause	VER:pres	causer
M'	NAM	M'
occuperont	VER:futu	occuper
assez	ADV	assez
tout	ADV	tout
le	DET:ART	le
temps	NOM	temps
qu'	PRO:REL	que
il	PRO:PER	il
repose	VER:pres	reposer
.	SENT	.
Tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
prédit	VER:pper	prédire
n'	ADV	ne
est	VER:pres	être
que	KON	que
trop	ADV	trop
assuré	VER:pper	assurer
.	SENT	.
Contre	PRP	contre
Britannicus	NAM	Britannicus
Néron	NAM	Néron
s'	PRO:PER	se
est	VER:pres	être
déclaré	VER:pper	déclarer
.	SENT	.
L'	DET:ART	le
impatient	ADJ	impatient
Néron	NAM	Néron
cesse	VER:pres	cesser
de	PRP	de
se	PRO:PER	se
contraindre	VER:infi	contraindre
,	PUN	,
Las	VER:infi	Las
de	PRP	de
se	PRO:PER	se
faire	VER:infi	faire
aimer	VER:infi	aimer
il	PRO:PER	il
veut	VER:pres	vouloir
se	PRO:PER	se
faire	VER:infi	faire
craindre	VER:infi	craindre
.	SENT	.
Britannicus	NAM	Britannicus
le	DET:ART	le
gêne	NOM	gêne
,	PUN	,
Albine	NAM	Albine
,	PUN	,
et	KON	et
chaque	PRO:IND	chaque
jour	NOM	jour
Je	PRO:PER	je
sens	VER:pres	sentir
que	KON	que
je	PRO:PER	je
deviens	VER:pres	devenir
importune	ADJ	importun
à	PRP	à
mon	DET:POS	mon
tour	NOM	tour
.	SENT	.
Quoi	PRO	quoi
?	SENT	?
Vous	PRO:PER	vous
à	PRP	à
qui	PRO:REL	qui
