Vous	PRO:PER	vous
vous	PRO:PER	vous
cachez	VER:pres	cacher
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
vous	PRO:PER	vous
fuyez	VER:pres	fuir
mes	DET:POS	mon
soins	NOM	soin
;	PUN	;
Mes	VER:simp	Mes
yeux	NOM	œil
sont	VER:pres	être
-ils	PRO:PER	il
ici	ADV	ici
de	PRP	de
profanes	ADJ	profane
témoins	NOM	témoin
?	SENT	?
Troublent	VER:pres	troubler
-ils	PRO:PER	il
la	DET:ART	le
douceur	NOM	douceur
de	PRP	de
votre	DET:POS	votre
solitude	NOM	solitude
?	SENT	?
Parlez	VER:pres	parler
:	PUN	:
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
Julie	NAM	Julie
un	DET:ART	un
supplice	NOM	supplice
trop	ADV	trop
rude	ADJ	rude
D'	NOM	D'
adorer	VER:infi	adorer
Valérie	NAM	Valérie
,	PUN	,
et	KON	et
de	PRP	de
voir	VER:infi	voir
chaque	PRO:IND	chaque
jour	NOM	jour
,	PUN	,
Que	NOM	Que
fuyant	VER:ppre	fuir
les	DET:ART	le
plaisirs	NOM	plaisir
d'	PRP	de
une	DET:ART	un
superbe	ADJ	superbe
Cour	NAM	Cour
,	PUN	,
Elle	NAM	Elle
vient	VER:pres	venir
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
ensevelir	VER:infi	ensevelir
ses	DET:POS	son
charmes	NOM	charme
,	PUN	,
Payer	NAM	Payer
à	PRP	à
ses	DET:POS	son
chagrins	NOM	chagrin
un	DET:ART	un
tribut	NOM	tribut
de	PRP	de
ses	DET:POS	son
larmes	NOM	larme
;	PUN	;
Chagrins	ADJ	chagrin
d'	PRP	de
autant	ADV	autant
plus	ADV	plus
vifs	ADJ	vif
,	PUN	,
que	KON	que
toujours	ADV	toujours
renfermés	VER:pper	renfermer
...	PUN	...
Hélas	NAM	Hélas
!	SENT	!
Quoi	PRO	quoi
,	PUN	,
mes	DET:POS	mon
respects	NOM	respect
tant	ADV	tant
de	PRP	de
fois	NOM	foi|fois
confirmés	VER:pper	confirmer
,	PUN	,
Quoi	NAM	Quoi
,	PUN	,
Mon	NAM	Mon
attachement	NOM	attachement
et	KON	et
si	ADV	si
pur	ADJ	pur
et	KON	et
si	ADV	si
tendre	ADJ	tendre
,	PUN	,
N'	ADJ	N'
obtiendront	VER:futu	obtenir
point	ADV	point
de	PRP	de
vous	PRO:PER	vous
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ose	VER:pres	oser
prétendre	VER:infi	prétendre
?	SENT	?
Laisse	NOM	laisse
,	PUN	,
laisse	NOM	laisse
,	PUN	,
Julie	NAM	Julie
;	PUN	;
et	KON	et
ne	ADV	ne
demande	VER:pres	demander
plus	ADV	plus
L'	DET:ART	le
aveu	NOM	aveu
de	PRP	de
ses	DET:POS	son
chagrins	NOM	chagrin
dans	PRP	dans
mon	DET:POS	mon
coeur	NOM	cœur
retenu	ADJ	retenu
;	PUN	;
Qu'	ADJ	Qu'
il	PRO:PER	il
les	PRO:PER	la|le
dévore	VER:pres	dévorer
seul	ADJ	seul
.	SENT	.
Quels	PRO:REL	quel
malheurs	NOM	malheur
les	PRO:PER	la|le
font	VER:pres	faire
naître	VER:infi	naître
?	SENT	?
Et	KON	et
pourquoi	ADV	pourquoi
craignez	VER:pres	craindre
-vous	PRO:PER	vous
de	PRP	de
les	PRO:PER	la|le
faire	VER:infi	faire
paraître	VER:infi	paraître
?	SENT	?
Plus	ADV	plus
j'	PRO:PER	je
en	PRO:PER	en
cherche	VER:pres	chercher
la	DET:ART	le
cause	NOM	cause
,	PUN	,
et	KON	et
moins	ADV	moins
je	PRO:PER	je
l'	PRO:PER	la|le
entrevois	VER:pres	entrevoir
,	PUN	,
Des	VER:simp	Des
destins	NOM	destin
,	PUN	,
votre	DET:POS	votre
rang	NOM	rang
semble	VER:pres	sembler
braver	VER:infi	braver
la	DET:ART	le
Loi	NAM	Loi
.	SENT	.
Fille	NOM	fille
d'	PRP	de
un	DET:ART	un
Empereur	NOM	empereur
que	KON	que
l'	DET:ART	le
Univers	NAM	Univers
révère	VER:pres	révérer
,	PUN	,
Seul	NOM	seul
objet	NOM	objet
de	PRP	de
l'	DET:ART	le
amour	NOM	amour
de	PRP	de
cet	PRO:DEM	ce
auguste	ADJ	auguste
père	NOM	père
;	PUN	;
Digne	NAM	Digne
prix	NOM	prix
des	PRP:det	du
lauriers	NOM	laurier
que	KON	que
le	DET:ART	le
fier	ADJ	fier
Adrien	NAM	Adrien
Moissonne	NAM	Moissonne
à	PRP	à
pleines	ADJ	plein
mains	NOM	main
pour	PRP	pour
Dioclétien	NAM	Dioclétien
.	SENT	.
Sûre	ADJ	sûr
que	KON	que
dès	PRP	dès
longtemps	ADV	longtemps
ce	PRO:DEM	ce
vainqueur	NOM	vainqueur
vous	PRO:PER	vous
adore	VER:pres	adorer
,	PUN	,
Aux	VER:simp	Aux
douleurs	NOM	douleur
,	PUN	,
votre	DET:POS	votre
sein	NOM	sein
peut-il	ADJ	peut-il
s'	PRO:PER	se
ouvrir	VER:infi	ouvrir
encore	ADV	encore
?	SENT	?
Hé	INT	hé
,	PUN	,
quel	PRO:REL	quel
est	VER:pres	être
le	DET:ART	le
mortel	NOM	mortel
parfaitement	ADV	parfaitement
heureux	ADJ	heureux
?	SENT	?
J'	PRO:PER	je
entends	VER:pres	entendre
.	SENT	.
Un	DET:ART	un
tendre	ADJ	tendre
amour	NOM	amour
tyrannise	VER:pres	tyranniser
vos	DET:POS	votre
voeux	NOM	vœu
.	SENT	.
L'	DET:ART	le
absence	NOM	absence
d'	PRP	de
Adrien	NAM	Adrien
faisait	VER:impf	faire
couler	VER:infi	couler
vos	DET:POS	votre
larmes	NOM	larme
;	PUN	;
Mais	VER:impf	Mais
ce	PRO:DEM	ce
jour	NOM	jour
vous	PRO:PER	vous
promet	VER:pres	promettre
la	DET:ART	le
fin	NOM	fin
de	PRP	de
vos	DET:POS	votre
alarmes	NOM	alarme
:	PUN	:
Rome	NAM	Rome
attend	VER:pres	attendre
dans	PRP	dans
ses	DET:POS	son
murs	NOM	mur
ce	PRO:DEM	ce
Guerrier	NOM	guerrier
redouté	VER:pper	redouter
,	PUN	,
Triomphant	VER:ppre	triompher
du	PRP:det	du
Persan	NOM	persan
jusqu'	PRP	jusque
alors	ADV	alors
indompté	ADJ	indompté
.	SENT	.
Par	PRP	par
son	DET:POS	son
retour	NOM	retour
ici	ADV	ici
,	PUN	,
cesserai	VER:futu	cesser
-je	PRO:PER	je
de	PRP	de
craindre	VER:infi	craindre
?	SENT	?
Eh	INT	eh
,	PUN	,
quel	PRO:REL	quel
est	VER:pres	être
donc	ADV	donc
le	DET:ART	le
mal	NOM	mal
qui	PRO:REL	qui
vous	PRO:PER	vous
force	VER:pres	forcer
à	PRP	à
vous	PRO:PER	vous
plaindre	VER:infi	plaindre
?	SENT	?
Madame	NOM	Madame
,	PUN	,
au	PRP:det	au
nom	NOM	nom
des	PRP:det	du
Dieux	NOM	Dieu
,	PUN	,
confiez	VER:pres	confier
à	PRP	à
ma	DET:POS	mon
foi	NOM	foi
Les	DET:ART	le
secrètes	ADJ	secret
raisons	NOM	raison
du	PRP:det	du
trouble	NOM	trouble
où	PRO:REL	où
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
.	SENT	.
Vous	PRO:PER	vous
n'	ADV	ne
appréhendez	VER:pres	appréhender
pas	ADV	pas
que	KON	que
mon	DET:POS	mon
coeur	NOM	cœur
vous	PRO:PER	vous
trahisse	VER:subp	trahir
?	SENT	?
À	PRP	à
ta	DET:POS	ton
fidélité	NOM	fidélité
je	PRO:PER	je
rends	VER:pres	rendre
plus	ADV	plus
de	PRP	de
justice	NOM	justice
.	SENT	.
Va	VER:pres	aller
,	PUN	,
tu	PRO:PER	tu
m'	PRO:PER	me
applaudiras	VER:futu	applaudir
de	PRP	de
n'	ADV	ne
avoir	VER:infi	avoir
point	ADV	point
parlé	VER:pper	parler
.	SENT	.
Crois	VER:pres	croire
que	KON	que
par	PRP	par
mon	DET:POS	mon
secret	NOM	secret
,	PUN	,
à	PRP	à
ces	PRO:DEM	ce
yeux	NOM	œil
révélé	ADJ	révélé
,	PUN	,
Je	PRO:PER	je
pourrais	VER:cond	pouvoir
te	PRO:PER	te
charger	VER:infi	charger
de	PRP	de
toute	PRO:IND	tout
ma	DET:POS	mon
disgrâce	NOM	disgrâce
,	PUN	,
Et	VER:simp	Et
porter	VER:infi	porter
dans	PRP	dans
ton	DET:POS	ton
sein	NOM	sein
le	DET:ART	le
coup	NOM	coup
qui	PRO:REL	qui
me	PRO:PER	me
menace	VER:pres	menacer
.	SENT	.
Et	KON	et
voilà	ADV	voilà
ce	PRO:DEM	ce
qu'	PRO:REL	que
attend	VER:pres	attendre
ma	DET:POS	mon
jalouse	ADJ	jaloux
amitié	NOM	amitié
.	SENT	.
Ne	ADV	ne
m'	PRO:PER	me
accablez	VER:pres	accabler
donc	ADV	donc
plus	ADV	plus
d'	PRP	de
une	DET:ART	un
fausse	ADJ	faux
pitié	NOM	pitié
.	SENT	.
Je	PRO:PER	je
vois	VER:pres	voir
ces	PRO:DEM	ce
vains	ADJ	vain
égards	NOM	égard
comme	KON	comme
un	DET:ART	un
indigne	ADJ	indigne
outrage	NOM	outrage
.	SENT	.
Enfin	ADV	enfin
de	PRP	de
votre	DET:POS	votre
sort	NOM	sort
souffrez	VER:pres	souffrir
-moi	PRO:PER	moi
le	DET:ART	le
partage	NOM	partage
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
suis	VER:pres	suivre|être
dévouée	VER:pper	dévouer
,	PUN	,
et	KON	et
mon	DET:POS	mon
sang	NOM	sang
vous	PRO:PER	vous
est	VER:pres	être
dû	VER:pper	devoir
:	PUN	:
Heureuse	ADJ	heureux
quand	KON	quand
pour	KON	pour
vous	PRO:PER	vous
il	PRO:PER	il
sera	VER:futu	être
répandu	VER:pper	répandre
.	SENT	.
Tu	PRO:PER	tu
le	PRO:PER	le
veux	VER:pres	vouloir
;	PUN	;
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
je	PRO:PER	je
cède	VER:pres	céder
à	PRP	à
ta	DET:POS	ton
prière	NOM	prière
.	SENT	.
Puisse	VER:subp	pouvoir
le	DET:ART	le
Ciel	NOM	Ciel
sur	PRP	sur
toi	PRO:PER	toi
répandre	VER:infi	répandre
sa	DET:POS	son
lumière	NOM	lumière
!	SENT	!
Puisse-t-il	NAM	Puisse-t-il
,	PUN	,
t'	PRO:PER	te
animant	VER:ppre	animer
d'	PRP	de
une	DET:ART	un
sainte	ADJ	saint
fureur	NOM	fureur
,	PUN	,
T'	NOM	T'
inspirer	VER:infi	inspirer
le	DET:ART	le
dessein	NOM	dessein
de	PRP	de
braver	VER:infi	braver
l'	DET:ART	le
Empereur	NOM	empereur
!	SENT	!
Puisse	VER:subp	pouvoir
enfin	ADV	enfin
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
jour	NOM	jour
,	PUN	,
mon	DET:POS	mon
amitié	NOM	amitié
fidèle	ADJ	fidèle
,	PUN	,
Pour	NAM	Pour
faire	VER:infi	faire
ton	DET:POS	ton
bonheur	NOM	bonheur
,	PUN	,
te	PRO:PER	te
rendre	VER:infi	rendre
criminelle	ADJ	criminel
!	SENT	!
De	PRP	de
quel	PRO:REL	quel
saisissement	NOM	saisissement
je	PRO:PER	je
me	PRO:PER	me
sens	VER:pres	sentir
frissonner	VER:infi	frissonner
!	SENT	!
Écoute	NOM	écoute
;	PUN	;
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
temps	NOM	temps
encor	ADV	encor
de	PRP	de
t'	PRO:PER	te
étonner	VER:infi	étonner
.	SENT	.
Attends	VER:pres	attendre
à	PRP	à
me	PRO:PER	me
montrer	VER:infi	montrer
ce	PRO:DEM	ce
trouble	NOM	trouble
inévitable	ADJ	inévitable
,	PUN	,
Que	VER:ppre	Que
ma	DET:POS	mon
bouche	NOM	bouche
ait	VER:subp	avoir
trahi	VER:pper	trahir
mon	DET:POS	mon
secret	NOM	secret
redoutable	ADJ	redoutable
,	PUN	,
Apprends	VER:pres	apprendre
donc	ADV	donc
,	PUN	,
que	KON	que
ce	PRO:DEM	ce
Peuple	NOM	peuple
ennemi	ADJ	ennemi
de	PRP	de
vos	DET:POS	votre
Dieux	NOM	Dieu
,	PUN	,
Que	VER:ppre	Que
l'	DET:ART	le
enfer	NOM	enfer
conjuré	VER:pper	conjurer
persécute	VER:pres	persécuter
en	PRP	en
tous	PRO:IND	tout
lieux	NOM	lieu
;	PUN	;
Ce	NAM	Ce
Peuple	NAM	Peuple
dont	PRO:REL	dont
le	DET:ART	le
nom	NOM	nom
embrase	VER:pres	embraser
de	PRP	de
colère	NOM	colère
Le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
mon	DET:POS	mon
amant	NOM	amant
,	PUN	,
et	KON	et
le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
mon	DET:POS	mon
père	NOM	père
;	PUN	;
Ce	NAM	Ce
Peuple	NAM	Peuple
dont	PRO:REL	dont
je	PRO:PER	je
vois	VER:pres	voir
par	PRP	par
défi	NOM	défi
chères	ADJ	cher
