Venez	VER:pres	venir
,	PUN	,
Memnon	NAM	Memnon
,	PUN	,
venez	VER:pres	venir
,	PUN	,
dans	PRP	dans
mon	DET:POS	mon
impatience	NOM	impatience
,	PUN	,
J'	NAM	J'
osais	VER:impf	oser
vous	PRO:PER	vous
soupçonner	VER:infi	soupçonner
d'	PRP	de
un	DET:ART	un
peu	ADV	peu
de	PRP	de
négligence	NOM	négligence
.	SENT	.
Eh	INT	eh
pouvais	VER:impf	pouvoir
-je	PRO:PER	je
prévoir	VER:infi	prévoir
que	KON	que
votre	DET:POS	votre
prompt	ADJ	prompt
réveil	NOM	réveil
,	PUN	,
Seigneur	NAM	Seigneur
devancerait	VER:cond	devancer
le	DET:ART	le
retour	NOM	retour
du	PRP:det	du
soleil	NOM	soleil
,	PUN	,
Que	VER:pper	Que
sans	PRP	sans
être	VER:infi	être
lassé	VER:pper	lasser
d'	PRP	de
une	DET:ART	un
course	NOM	course
rapide	ADJ	rapide
,	PUN	,
Pharnabase	NOM	Pharnabase
fidèle	ADJ	fidèle
à	PRP	à
l'	DET:ART	le
ardeur	NOM	ardeur
qui	PRO:REL	qui
le	DET:ART	le
guide	NOM	guide
,	PUN	,
Arrivant	VER:ppre	arriver
à	PRP	à
Sardis	NAM	Sardis
après	PRP	après
mille	NUM	mille
travaux	NOM	travail
,	PUN	,
Refuserait	VER:cond	refuser
d'	PRP	de
y	PRO:PER	y
prendre	VER:infi	prendre
un	DET:ART	un
moment	NOM	moment
de	PRP	de
repos	NOM	repos
?	SENT	?
Hélas	INT	hélas
!	SENT	!
Depuis	PRP	depuis
le	DET:ART	le
jour	NOM	jour
où	PRO:REL	où
le	DET:ART	le
grand	ADJ	grand
Artaxerce	NAM	Artaxerce
Daigna	VER:simp	daigner
me	PRO:PER	me
confier	VER:infi	confier
le	DET:ART	le
destin	NOM	destin
de	PRP	de
la	DET:ART	le
Perse	NAM	Perse
,	PUN	,
Attaché	VER:pper	attacher
sans	PRP	sans
relâche	NOM	relâche
à	PRP	à
ce	PRO:DEM	ce
pénible	ADJ	pénible
emploi	NOM	emploi
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
vu	VER:pper	voir
que	KON	que
le	DET:ART	le
repos	NOM	repos
n'	ADV	ne
était	VER:impf	être
plus	ADV	plus
fait	VER:pper	faire
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Dans	PRP	dans
l'	DET:ART	le
éclat	NOM	éclat
où	PRO:REL	où
je	PRO:PER	je
passe	VER:pres	passer
ma	DET:POS	mon
vie	NOM	vie
,	PUN	,
Je	PRO:PER	je
redoute	VER:pres	redouter
à	PRP	à
la	DET:ART	le
fois	NOM	foi|fois
l'	DET:ART	le
imposture	NOM	imposture
et	KON	et
l'	DET:ART	le
envie	NOM	envie
,	PUN	,
Leurs	ADJ	Leurs
traits	NOM	trait
également	ADV	également
m'	PRO:PER	me
attaquent	VER:pres	attaquer
chaque	PRO:IND	chaque
jour	NOM	jour
,	PUN	,
Et	VER:ppre	Et
ma	DET:POS	mon
fortune	NOM	fortune
en	PRO:PER	en
craint	VER:pres	craindre
un	DET:ART	un
funeste	ADJ	funeste
retour	NOM	retour
.	SENT	.
Ainsi	KON	ainsi
pour	PRP	pour
les	PRO:PER	la|le
forcer	VER:infi	forcer
l'	DET:ART	le
une	DET:ART	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
à	PRP	à
se	PRO:PER	se
taire	VER:infi	taire
,	PUN	,
J'	NAM	J'
observe	VER:pres	observer
tous	PRO:IND	tout
mes	DET:POS	mon
pas	NOM	pas
avec	PRP	avec
un	DET:ART	un
