Tu	PRO:PER	tu
dis	VER:pres	dire
vrai	ADJ	vrai
,	PUN	,
cher	ADV	cher
Phaedime	NAM	Phaedime
,	PUN	,
on	PRO:PER	on
aurait	VER:cond	avoir
peine	NOM	peine
à	PRP	à
croire	VER:infi	croire
Qu'	NOM	Qu'
un	DET:ART	un
grand	ADJ	grand
coeur	NOM	cœur
soupirât	VER:subi	soupirer
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
la	DET:ART	le
gloire	NOM	gloire
,	PUN	,
Qu'	NOM	Qu'
au	PRP:det	au
faîte	NOM	faîte
des	PRP:det	du
grandeurs	NOM	grandeur
Sinorix	NAM	Sinorix
élevé	VER:pper	élever
Souhaitât	NAM	Souhaitât
dans	PRP	dans
leur	DET:POS	leur
pompe	NOM	pompe
un	DET:ART	un
bien	ADV	bien
plus	ADV	plus
achevé	VER:pper	achever
,	PUN	,
Et	NOM	Et
que	KON	que
de	PRP	de
tant	ADV	tant
d'	PRP	de
honneurs	NOM	honneur
sa	DET:POS	son
fortune	NOM	fortune
suivie	VER:pper	suivre
Pût	VER:simp	Pût
opposer	VER:infi	opposer
quelque	PRO:IND	quelque
ombre	NOM	ombre
à	PRP	à
l'	DET:ART	le
éclat	NOM	éclat
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
rien	ADV	rien
au	PRP:det	au
dessus	NOM	dessus
du	PRP:det	du
rang	NOM	rang
où	PRO:REL	où
tu	PRO:PER	tu
me	PRO:PER	me
vois	VER:pres	voir
,	PUN	,
Toute	NAM	Toute
la	DET:ART	le
Galatie	NAM	Galatie
obéit	VER:pres	obéir
à	PRP	à
mes	DET:POS	mon
lois	NOM	loi
;	PUN	;
Un	VER:simp	Un
vieux	ADJ	vieux
droit	NOM	droit
que	PRO:REL	que
soutint	VER:simp	soutenir
un	DET:ART	un
peu	ADV	peu
de	PRP	de
violence	NOM	violence
M'	ADJ	M'
a	VER:pres	avoir
laissé	VER:pper	laisser
sur	PRP	sur
le	DET:ART	le
trône	NOM	trône
établir	VER:infi	établir
ma	DET:POS	mon
puissance	NOM	puissance
,	PUN	,
On	NAM	On
me	PRO:PER	me
flatte	VER:pres	flatter
,	PUN	,
on	PRO:PER	on
me	PRO:PER	me
craint	VER:pres	craindre
,	PUN	,
chacun	PRO:IND	chacun
m'	PRO:PER	me
offre	VER:pres	offrir
des	PRP:det	du
voeux	NOM	vœu
,	PUN	,
Cependant	NAM	Cependant
,	PUN	,
tu	PRO:PER	tu
le	PRO:PER	le
sais	VER:pres	savoir
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
suis	VER:pres	suivre|être
pas	ADV	pas
heureux	ADJ	heureux
.	SENT	.
Depuis	PRP	depuis
six	NUM	six
mois	NOM	moi|mois
je	PRO:PER	je
règne	VER:pres	régner
,	PUN	,
et	KON	et
règne	NOM	règne
sans	PRP	sans
obstacles	NOM	obstacle
;	PUN	;
Mais	VER:impf	Mais
le	DET:ART	le
sort	NOM	sort
fait	VER:pper	faire
en	PRP	en
vain	ADJ	vain
pour	KON	pour
moi	PRO:PER	moi
tant	ADV	tant
de	PRP	de
miracles	NOM	miracle
Si	VER:pper	Si
du	PRP:det	du
plus	ADV	plus
digne	ADJ	digne
objet	NOM	objet
trop	ADV	trop
vivement	ADV	vivement
charmé	VER:pper	charmer
,	PUN	,
J'	NAM	J'
aime	VER:pres	aimer
pour	PRP	pour
mon	DET:POS	mon
supplice	NOM	supplice
,	PUN	,
et	KON	et
ne	ADV	ne
puis	ADV	puis
être	VER:infi	être
aimé	VER:pper	aimer
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
vous	PRO:PER	vous
plaire	VER:infi	plaire
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
à	PRP	à
croître	VER:infi	croître
votre	DET:POS	votre
peine	NOM	peine
,	PUN	,
Que	VER:pper	Que
d'	PRP	de
expliquer	VER:infi	expliquer
si	KON	si
mal	ADV	mal
