De	PRP	de
ma	DET:POS	mon
témérité	NOM	témérité
Rome	NAM	Rome
entière	ADJ	entier
surprise	NOM	surprise
,	PUN	,
Demande	NAM	Demande
les	DET:ART	le
raisons	NOM	raison
d'	PRP	de
une	DET:ART	un
telle	PRO:DEM	tel
entreprise	NOM	entreprise
,	PUN	,
Le	DET:ART	le
Peuple	NOM	peuple
compatit	VER:simp	compatit
à	PRP	à
la	DET:ART	le
juste	ADJ	juste
douleur	NOM	douleur
D'	ADJ	D'
un	DET:ART	un
amant	NOM	amant
éperdu	ADJ	éperdu
,	PUN	,
d'	PRP	de
une	DET:ART	un
mère	NOM	mère
en	PRP	en
fureur	NOM	fureur
:	PUN	:
Il	PRO:PER	il
est	VER:pres	être
temps	NOM	temps
d'	PRP	de
informer	VER:infi	informer
Rome	NAM	Rome
,	PUN	,
Icile	NAM	Icile
et	KON	et
Plautie	NAM	Plautie
Des	VER:futu	Des
droits	NOM	droit
qui	PRO:REL	qui
m'	PRO:PER	me
ont	VER:pres	avoir
permis	VER:pper	permettre
d'	PRP	de
enlever	VER:infi	enlever
Virginie	NAM	Virginie
.	SENT	.
Qu'	KON	que
ils	PRO:PER	il
apprennent	VER:pres	apprendre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
sans	PRP	sans
plus	ADV	plus
différer	VER:infi	différer
...	PUN	...
Hélas	NAM	Hélas
!	SENT	!
Qui	PRO	qui
peut	VER:pres	pouvoir
encor	ADV	encor
vous	PRO:PER	vous
faire	VER:infi	faire
soupirer	VER:infi	soupirer
?	SENT	?
Quel	PRO:REL	quel
injuste	ADJ	injuste
chagrin	NOM	chagrin
et	KON	et
vous	PRO:PER	vous
trouble	VER:pres	troubler
et	KON	et
vous	PRO:PER	vous
gêne	VER:pres	gêner
?	SENT	?
Que	KON	que
craignez	VER:pres	craindre
-vous	PRO:PER	vous
?	SENT	?
Je	PRO:PER	je
crains	VER:pres	craindre
l'	DET:ART	le
aspect	NOM	aspect
d'	PRP	de
une	DET:ART	un
inhumaine	ADJ	inhumain
.	SENT	.
Je	PRO:PER	je
crains	VER:pres	craindre
de	PRP	de
nos	DET:POS	notre
projets	NOM	projet
le	DET:ART	le
succès	NOM	succès
dangereux	ADJ	dangereux
;	PUN	;
Que	VER:simp	Que
puis	ADV	puis
-je	PRO:PER	je
attendre	VER:infi	attendre
enfin	ADV	enfin
d'	PRP	de
un	DET:ART	un
amour	NOM	amour
malheureux	ADJ	malheureux
,	PUN	,
D'	NAM	D'
un	DET:ART	un
amour	NOM	amour
dans	PRP	dans
mon	DET:POS	mon
coeur	NOM	cœur
formé	VER:pper	former
sans	PRP	sans
espérance	NOM	espérance
,	PUN	,
Et	NOM	Et
dont	PRO:REL	dont
le	DET:ART	le
désespoir	NOM	désespoir
accroît	VER:pres	accroître
la	DET:ART	le
violence	NOM	violence
;	PUN	;
Je	PRO:PER	je
me	PRO:PER	me
laissai	VER:simp	laisser
surprendre	VER:infi	surprendre
aux	PRP:det	au
yeux	NOM	œil
qui	PRO:REL	qui
m'	PRO:PER	me
ont	VER:pres	avoir
charmé	VER:pper	charmer
,	PUN	,
Sachant	VER:ppre	savoir
depuis	PRP	depuis
longtemps	ADV	longtemps
qu'	KON	que
Icile	NAM	Icile
était	VER:impf	être
aimé	VER:pper	aimer
;	PUN	;
Quand	NAM	Quand
le	DET:ART	le
don	NOM	don
de	PRP	de
leur	DET:POS	leur
foi	NOM	foi
,	PUN	,
quand	KON	quand
leur	DET:POS	leur
amour	NOM	amour
si	ADV	si
tendre	ADJ	tendre
Défendait	VER:impf	défendre
à	PRP	à
mes	DET:POS	mon
voeux	NOM	vœu
de	PRP	de
pouvoir	NOM	pouvoir
rien	ADV	rien
prétendre	VER:infi	prétendre
.	SENT	.
Dieux	NOM	Dieu
!	SENT	!
Que	KON	que
n'	ADV	ne
entreprend	VER:pres	entreprendre
point	ADV	point
un	DET:ART	un
coeur	NOM	cœur
au	PRP:det	au
désespoir	NOM	désespoir
?	SENT	?
Je	PRO:PER	je
ne	ADV	ne
me	PRO:PER	me
souvins	VER:simp	souvenir
plus	ADV	plus
des	PRP:det	du
lois	NOM	loi
de	PRP	de
mon	DET:POS	mon
devoir	NOM	devoir
Et	VER:futu	Et
pour	PRP	pour
semer	VER:infi	semer
entre	PRP	entre
eux	PRO:PER	eux
un	DET:ART	un
éternel	ADJ	éternel
divorce	NOM	divorce
Mon	NAM	Mon
amour	NOM	amour
employa	VER:simp	employer
l'	DET:ART	le
artifice	NOM	artifice
et	KON	et
la	DET:ART	le
force	NOM	force
.	SENT	.
Je	PRO:PER	je
t'	PRO:PER	te
appris	VER:pper	apprendre
mes	DET:POS	mon
malheurs	NOM	malheur
,	PUN	,
ton	DET:POS	ton
amitié	NOM	amitié
pour	PRP	pour
moi	NOM	moi
Déjà	ABR	Déjà
par	PRP	par
cent	NUM	cent
efforts	NOM	effort
m'	PRO:PER	me
assurait	VER:impf	assurer
de	PRP	de
ta	DET:POS	ton
foi	NOM	foi
,	PUN	,
Et	NOM	Et
contre	PRP	contre
Icile	NAM	Icile
enfin	ADV	enfin
ta	DET:POS	ton
haine	NOM	haine
inexorable	ADJ	inexorable
Te	NAM	Te
rendait	VER:impf	rendre
à	PRP	à
mes	DET:POS	mon
voeux	NOM	vœu
encor	ADV	encor
plus	ADV	plus
favorable	ADJ	favorable
.	SENT	.
Ainsi	KON	ainsi
je	PRO:PER	je
t'	PRO:PER	te
engageai	VER:simp	engager
dans	PRP	dans
mes	DET:POS	mon
desseins	NOM	dessein
secrets	ADJ	secret
,	PUN	,
Ton	VER:simp	Ton
zèle	NOM	zèle
aveuglément	ADV	aveuglément
a	VER:pres	avoir
pris	VER:pper	prendre
mes	DET:POS	mon
intérêts	NOM	intérêt
,	PUN	,
Cependant	VER:ppre	Cependant
quand	KON	quand
je	PRO:PER	je
vois	VER:pres	voir
l'	DET:ART	le
entreprise	NOM	entreprise
avancée	VER:pper	avancer
Mille	NAM	Mille
périls	NOM	péril
divers	ADJ	divers
s'	PRO:PER	se
offrent	VER:pres	offrir
à	PRP	à
ma	DET:POS	mon
pensée	NOM	pensée
;	PUN	;
Mais	VER:impf	Mais
je	PRO:PER	je
tremble	VER:pres	trembler
sur	PRP	sur
tout	ADV	tout
qu'	KON	que
un	DET:ART	un
odieux	ADJ	odieux
Rival	NAM	Rival
Au	VER:futu	Au
repos	NOM	repos
de	PRP	de
mes	DET:POS	mon
jours	NOM	jour
ne	ADV	ne
soit	VER:subp	être
encor	ADV	encor
fatal	ADJ	fatal
.	SENT	.
De	PRP	de
mon	DET:POS	mon
zèle	NOM	zèle
pour	KON	pour
vous	PRO:PER	vous
assuré	VER:pper	assurer
dés	NOM	dé
l'	DET:ART	le
enfance	NOM	enfance
Vous	NAM	Vous
m'	PRO:PER	me
avez	VER:pres	avoir
honoré	VER:pper	honorer
de	PRP	de
votre	DET:POS	votre
confiance	NOM	confiance
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
votre	DET:POS	votre
main	NOM	main
par	PRP	par
de	PRP	de
nouveaux	ADJ	nouveau
bienfaits	NOM	bienfait
A	PRP	à
semblé	VER:pper	sembler
chaque	PRO:IND	chaque
jour	NOM	jour
prévenir	VER:infi	prévenir
mes	DET:POS	mon
souhaits	NOM	souhait
.	SENT	.
Mais	KON	mais
le	DET:ART	le
plus	ADV	plus
grand	ADJ	grand
de	PRP	de
tous	PRO:IND	tout
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
confesse	VER:pres	confesser
,	PUN	,
C'	NAM	C'
est	VER:pres	être
d'	PRP	de
avoir	VER:infi	avoir
employé	VER:pper	employer
mes	DET:POS	mon
soins	NOM	soin
et	KON	et
mon	DET:POS	mon
adresse	NOM	adresse
,	PUN	,
Pour	NAM	Pour
rompre	VER:infi	rompre
le	DET:ART	le
bonheur	NOM	bonheur
qu'	KON	que
Icile	NAM	Icile
s'	PRO:PER	se
est	VER:pres	être
promis	VER:pper	promettre
;	PUN	;
Je	PRO:PER	je
le	PRO:PER	le
hais	VER:pres	haïr
plus	ADV	plus
lui	PRO:PER	lui
seul	NOM	seul
que	KON	que
tous	PRO:IND	tout
mes	DET:POS	mon
ennemis	NOM	ennemi
.	SENT	.
Depuis	PRP	depuis
que	KON	que
par	PRP	par
sa	DET:POS	son
brigue	NOM	brigue
assurant	VER:ppre	assurer
ma	DET:POS	mon
disgrâce	NOM	disgrâce
Je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
vu	VER:pper	voir
dans	PRP	dans
nos	DET:POS	notre
Camps	NOM	camp
commander	VER:infi	commander
en	PRP	en
ma	DET:POS	mon
place	NOM	place
;	PUN	;
Et	NOM	Et
par	PRP	par
l'	DET:ART	le
injuste	ADJ	injuste
choix	NOM	choix
de	PRP	de
Rome	NAM	Rome
et	KON	et
du	PRP:det	du
Sénat	NAM	Sénat
Des	VER:simp	Des
honneurs	NOM	honneur
qu'	PRO:REL	que
on	PRO:PER	on
me	PRO:PER	me
doit	VER:pres	devoir
obtenir	VER:infi	obtenir
tout	PRO:IND	tout
l'	DET:ART	le
éclat	NOM	éclat
.	SENT	.
Que	KON	que
je	PRO:PER	je
serais	VER:cond	être
heureux	ADJ	heureux
de	PRP	de
le	DET:ART	le
pouvoir	NOM	pouvoir
détruire	VER:infi	détruire
!	SENT	!
Je	PRO:PER	je
goûterai	VER:futu	goûter
du	PRP:det	du
moins	ADV	moins
le	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
lui	PRO:PER	lui
nuire	VER:infi	nuire
,	PUN	,
Puisque	NOM	Puisque
enfin	ADV	enfin
vôtre	PRO:POS	vôtre
amour	NOM	amour
me	PRO:PER	me
permet	VER:pres	permettre
aujourd'hui	ADV	aujourd'hui
D'	NOM	D'
attacher	VER:infi	attacher
à	PRP	à
ses	DET:POS	son
jours	NOM	jour
un	DET:ART	un
éternel	ADJ	éternel
ennui	NOM	ennui
.	SENT	.
Mais	KON	mais
je	PRO:PER	je
n'	ADV	ne
aurais	VER:cond	avoir
pas	ADV	pas
crû	VER:pper	croître
,	PUN	,
quelque	PRO:IND	quelque
ardeur	NOM	ardeur
qui	PRO:REL	qui
