L'	DET:ART	le
ouverture	NOM	ouverture
du	PRP:det	du
théâtre	NOM	théâtre
fait	VER:pres	faire
voir	VER:infi	voir
de	PRP	de
front	NOM	front
le	DET:ART	le
Mont-Parnasse	NAM	Mont-Parnasse
qui	PRO:REL	qui
s'	PRO:PER	se
élève	VER:pres	élever
du	PRP:det	du
fonds	NOM	fond|fonds
du	PRP:det	du
théâtre	NOM	théâtre
jusques	PRP	jusques
aux	PRP:det	au
nues	NOM	nue
,	PUN	,
avec	PRP	avec
des	PRP:det	du
allées	NOM	allée
de	PRP	de
cyprès	NOM	cyprès
entremêlées	VER:pper	entremêler
de	PRP	de
statues	NOM	statue
de	PRP	de
rois	NOM	roi
et	KON	et
de	PRP	de
héros	NOM	héro|héros
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
entend	VER:pres	entendre
à	PRP	à
même	ADJ	même
temps	NOM	temps
des	PRP:det	du
trompettes	VER:pres	trompeter
et	KON	et
des	PRP:det	du
clairons	NOM	clairon
.	SENT	.
Melpomène	NOM	Melpomène
qui	PRO:REL	qui
est	VER:pres	être
la	DET:ART	le
déesse	NOM	déesse
de	PRP	de
la	DET:ART	le
tragédie	NOM	tragédie
,	PUN	,
parait	VER:impf	parer
au	PRP:det	au
fonds	NOM	fond|fonds
du	PRP:det	du
théâtre	NOM	théâtre
,	PUN	,
et	KON	et
s'	PRO:PER	se
étant	VER:ppre	être
avancée	VER:pper	avancer
,	PUN	,
elle	PRO:PER	elle
dit	VER:pres	dire
.	SENT	.
Superbes	ADJ	superbe
demi-Dieux	NOM	demi-dieu
dont	PRO:REL	dont
les	DET:ART	le
noms	NOM	nom
éclatants	ADJ	éclatant
Triomphent	VER:subp	triompher
de	PRP	de
l'	DET:ART	le
oubli	NOM	oubli
,	PUN	,
de	PRP	de
la	DET:ART	le
mort	NOM	mort
et	KON	et
du	PRP:det	du
temps	NOM	temps
,	PUN	,
Vous	NAM	Vous
que	KON	que
je	PRO:PER	je
fais	VER:pres	faire
revivre	VER:infi	revivre
avec	PRP	avec
tant	ADV	tant
de	PRP	de
gloire	NOM	gloire
,	PUN	,
Héros	NAM	Héros
contentez	VER:pres	contenter
-vous	PRO:PER	vous
des	PRP:det	du
honneurs	NOM	honneur
de	PRP	de
l'	DET:ART	le
histoire	NOM	histoire
.	SENT	.
Le	DET:ART	le
siècle	NOM	siècle
de	PRP	de
Louis	NAM	Louis
confond	VER:pres	confondre
tout	ADV	tout
votre	DET:POS	votre
orgueil	NOM	orgueil
Pourquoi	NAM	Pourquoi
vous	PRO:PER	vous
retirer	VER:infi	retirer
des	PRP:det	du
ombres	NOM	ombre
du	PRP:det	du
cercueil	NOM	cercueil
