Du	PRP:det	du
trouble	NOM	trouble
où	PRO:REL	où
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
que	PRO:REL	que
puis	ADV	puis
-je	PRO:PER	je
croire	VER:infi	croire
?	SENT	?
Il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
rien	ADV	rien
dont	PRO:REL	dont
l'	DET:ART	le
éclat	NOM	éclat
ne	ADV	ne
cède	VER:pres	céder
à	PRP	à
votre	DET:POS	votre
gloire	NOM	gloire
;	PUN	;
Votre	NAM	Votre
sort	VER:pres	sortir
est	VER:pres	être
égal	ADJ	égal
au	PRP:det	au
sort	NOM	sort
des	PRP:det	du
plus	ADV	plus
grands	ADJ	grand
rois	NOM	roi
,	PUN	,
Tout	NAM	Tout
l'	DET:ART	le
Empire	NAM	Empire
des	PRP:det	du
Goths	NAM	Goths
aime	VER:pres	aimer
à	PRP	à
suivre	VER:infi	suivre
vos	DET:POS	votre
lois	NOM	loi
,	PUN	,
Et	NOM	Et
quoi	PRO:REL	quoi
qu'	KON	que
Amalasonte	NAM	Amalasonte
ait	VER:subp	avoir
le	DET:ART	le
titre	NOM	titre
de	PRP	de
Reine	NAM	Reine
,	PUN	,
Pour	NAM	Pour
vous	PRO:PER	vous
sa	DET:POS	son
confiance	NOM	confiance
est	VER:pres	être
si	ADV	si
forte	ADJ	fort
et	KON	et
si	ADV	si
pleine	ADJ	plein
,	PUN	,
Que	VER:subi	Que
vous	PRO:PER	vous
laissant	VER:ppre	laisser
agir	VER:infi	agir
,	PUN	,
pour	PRP	pour
tous	PRO:IND	tout
droits	NOM	droit
réservés	VER:pper	réserver
,	PUN	,
C'	NAM	C'
est	VER:pres	être
son	DET:POS	son
nom	NOM	nom
qui	PRO:REL	qui
paraît	VER:pres	paraître
lors	ADV	lors
que	KON	que
vous	PRO:PER	vous
résolvez	VER:pres	résoudre
.	SENT	.
Il	PRO:PER	il
semble	VER:pres	sembler
cependant	ADV	cependant
que	KON	que
votre	DET:POS	votre
âme	NOM	âme
