Ils	PRO:PER	il
sont	VER:pres	être
sortis	VER:pper	sortir
,	PUN	,
Olympe	NAM	Olympe
?	SENT	?
Ah	INT	ah
mortelles	ADJ	mortel
douleurs	NOM	douleur
!	SENT	!
Qu'	KON	que
un	DET:ART	un
moment	NOM	moment
de	PRP	de
repos	NOM	repos
me	PRO:PER	me
va	VER:pres	aller
coûter	VER:infi	coûter
de	PRP	de
pleurs	NOM	pleur|pleurs
!	SENT	!
Mes	DET:POS	mon
yeux	NOM	œil
depuis	PRP	depuis
six	NUM	six
mois	NOM	moi|mois
étaient	VER:impf	être
ouverts	VER:pper	ouvrir
aux	PRP:det	au
larmes	NOM	larme
;	PUN	;
Et	VER:ppre	Et
le	DET:ART	le
sommeil	NOM	sommeil
les	DET:ART	le
ferme	ADV	ferme
en	PRP	en
de	PRP	de
telles	PRO:DEM	tel
alarmes	NOM	alarme
?	SENT	?
Puisse	VER:subp	pouvoir
plutôt	ADV	plutôt
la	DET:ART	le
mort	NOM	mort
les	PRO:PER	la|le
fermer	VER:infi	fermer
pour	PRP	pour
jamais	ADV	jamais
,	PUN	,
Et	VER:simp	Et
m'	PRO:PER	me
empêcher	VER:infi	empêcher
de	PRP	de
voir	VER:infi	voir
le	DET:ART	le
plus	ADV	plus
noir	ADJ	noir
des	PRP:det	du
forfaits	NOM	forfait
.	SENT	.
Mais	KON	mais
en	PRO:PER	en
sont	VER:pres	être
-ils	PRO:PER	il
aux	PRP:det	au
mains	NOM	main
?	SENT	?
Du	PRP:det	du
haut	NOM	haut
de	PRP	de
la	DET:ART	le
muraille	NOM	muraille
,	PUN	,
Je	PRO:PER	je
les	PRO:PER	la|le
ai	VER:pres	avoir
vus	VER:pper	voir
déjà	ADV	déjà
tous	PRO:IND	tout
rangés	VER:pper	ranger
en	PRP	en
bataille	NOM	bataille
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
vu	VER:pper	voir
déjà	ADV	déjà
le	DET:ART	le
fer	NOM	fer
briller	VER:infi	briller
de	PRP	de
toutes	PRO:IND	tout
parts	NOM	part
,	PUN	,
Et	NOM	Et
pour	PRP	pour
vous	PRO:PER	vous
avertir	VER:infi	avertir
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
quitté	VER:pper	quitter
les	DET:ART	le
remparts	NOM	rempart
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
vu	VER:pper	voir
le	DET:ART	le
fer	NOM	fer
en	PRP	en
main	NOM	main
Étéocle	NAM	Étéocle
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
Il	NOM	Il
marche	NOM	marche
des	PRP:det	du
premiers	NOM	premier
,	PUN	,
et	KON	et
d'	PRP	de
une	DET:ART	un
