Ne	ADV	ne
me	PRO:PER	me
parle	VER:pres	parler
plus	ADV	plus
tant	ADV	tant
de	PRP	de
joie	NOM	joie
et	KON	et
d'	PRP	de
hyménée	NOM	hyménée
;	PUN	;
Tu	VER:simp	Tu
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
les	DET:ART	le
maux	NOM	mal
où	PRO:REL	où
je	PRO:PER	je
suis	VER:pres	suivre|être
condamnée	VER:pper	condamner
,	PUN	,
Ormène	NAM	Ormène
:	PUN	:
c'	PRO:DEM	ce
est	VER:pres	être
ici	ADV	ici
que	KON	que
doit	VER:pres	devoir
s'	PRO:PER	se
exécuter	VER:infi	exécuter
Ce	VER:impf	Ce
traité	VER:pper	traiter
qu'	KON	que
à	PRP	à
deux	NUM	deux
rois	NOM	roi
il	PRO:PER	il
a	VER:pres	avoir
plu	VER:pper	plaire|pleuvoir
d'	PRP	de
arrêter	VER:infi	arrêter
;	PUN	;
Et	VER:infi	Et
l'	PRO:PER	la|le
on	PRO:PER	on
a	VER:pres	avoir
préféré	VER:pper	préférer
cette	PRO:DEM	ce
superbe	ADJ	superbe
ville	NOM	ville
,	PUN	,
Ces	VER:simp	Ces
murs	NOM	mur
de	PRP	de
Séleucie	NAM	Séleucie
,	PUN	,
aux	PRP:det	au
murs	NOM	mur
d'	PRP	de
Hécatompyle	NAM	Hécatompyle
.	SENT	.
La	DET:ART	le
reine	NOM	reine
et	KON	et
la	DET:ART	le
princesse	NOM	princesse
en	PRO:PER	en
quittent	VER:pres	quitter
le	DET:ART	le
séjour	NOM	séjour
,	PUN	,
Pour	NAM	Pour
rendre	VER:infi	rendre
en	PRP	en
ces	PRO:DEM	ce
beaux	ADJ	beau
lieux	NOM	lieu
tout	PRO:IND	tout
son	DET:POS	son
lustre	NOM	lustre
à	PRP	à
la	DET:ART	le
cour	NOM	cour
.	SENT	.
Le	DET:ART	le
roi	NOM	roi
les	DET:ART	le
mande	NOM	mande
exprès	ADJ	exprès
,	PUN	,
le	DET:ART	le
prince	NOM	prince
n'	ADV	ne
attend	VER:pres	attendre
qu'	KON	que
elles	PRO:PER	elle
;	PUN	;
Et	NOM	Et
jamais	ADV	jamais
ces	PRO:DEM	ce
climats	NOM	climat
n'	ADV	ne
ont	VER:pres	avoir
vu	VER:pper	voir
pompes	NOM	pompe
si	ADV	si
belles	ADJ	beau
.	SENT	.
Mais	KON	mais
que	PRO:REL	que
servent	VER:pres	servir
pour	PRP	pour
moi	PRO:PER	moi
tous	PRO:IND	tout
ces	PRO:DEM	ce
préparatifs	NOM	préparatif
,	PUN	,
Si	VER:ppre	Si
mon	DET:POS	mon
coeur	NOM	cœur
est	VER:pres	être
esclave	NOM	esclave
et	KON	et
tous	PRO:IND	tout
ses	DET:POS	son
voeux	NOM	vœu
captifs	ADJ	captif
,	PUN	,
Si	VER:pper	Si
de	PRP	de
tous	PRO:IND	tout
ces	PRO:DEM	ce
efforts	NOM	effort
de	PRP	de
publique	ADJ	publique
allégresse	NOM	allégresse
Il	NAM	Il
se	PRO:PER	se
fait	VER:pres	faire
des	PRP:det	du
sujets	NOM	sujet
de	PRP	de
trouble	NOM	trouble
et	KON	et
de	PRP	de
tristesse	NOM	tristesse
?	SENT	?
J'	PRO:PER	je
aime	VER:pres	aimer
ailleurs	ADV	ailleurs
.	SENT	.
Vous	PRO:PER	vous
,	PUN	,
madame	NOM	madame
?	SENT	?
Ormène	NAM	Ormène
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
tu	PRO:PER	tu
Tant	VER:infi	Tant
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
pu	VER:pper	pouvoir
me	PRO:PER	me
rendre	VER:infi	rendre
à	PRP	à
toute	PRO:IND	tout
ma	DET:POS	mon
vertu	NOM	vertu
.	SENT	.
N'	ADV	ne
espérant	VER:ppre	espérer
jamais	ADV	jamais
voir	VER:infi	voir
l'	DET:ART	le
amant	NOM	amant
qui	PRO:REL	qui
m'	PRO:PER	me
a	VER:pres	avoir
charmée	VER:pper	charmer
,	PUN	,
Ma	VER:simp	Ma
flamme	NOM	flamme
dans	PRP	dans
mon	DET:POS	mon
coeur	NOM	cœur
se	PRO:PER	se
tenait	VER:impf	tenir
renfermée	VER:pper	renfermer
:	PUN	:
L'	DET:ART	le
absence	NOM	absence
et	KON	et
la	DET:ART	le
raison	NOM	raison
semblaient	VER:impf	sembler
la	PRO:PER	la
dissiper	VER:infi	dissiper
;	PUN	;
Le	DET:ART	le
manque	NOM	manque
d'	PRP	de
espoir	NOM	espoir
même	ADJ	même
aidait	VER:impf	aider
à	PRP	à
me	PRO:PER	me
tromper	VER:infi	tromper
.	SENT	.
Je	PRO:PER	je
crus	VER:pper	croire|croître
ce	PRO:DEM	ce
coeur	NOM	cœur
tranquille	ADJ	tranquille
,	PUN	,
et	KON	et
mon	DET:POS	mon
devoir	NOM	devoir
sévère	ADJ	sévère
Le	PRO:PER	le
préparait	VER:impf	préparer
sans	PRP	sans
peine	NOM	peine
aux	PRP:det	au
lois	NOM	loi
du	PRP:det	du
roi	NOM	roi
mon	DET:POS	mon
père	NOM	père
,	PUN	,
Au	VER:simp	Au
choix	NOM	choix
qui	PRO:REL	qui
lui	PRO:PER	lui
plairait	VER:cond	plaire
.	SENT	.
Mais	KON	mais
,	PUN	,
ô	INT	ô
dieux	NOM	dieu
!	SENT	!
Quel	PRO:REL	quel
tourment	NOM	tourment
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
faut	VER:pres	falloir
prendre	VER:infi	prendre
un	DET:ART	un
époux	NOM	époux
aux	PRP:det	au
yeux	NOM	œil
de	PRP	de
cet	PRO:DEM	ce
amant	NOM	amant
!	SENT	!
Aux	PRP:det	au
yeux	NOM	œil
de	PRP	de
votre	DET:POS	votre
amant	NOM	amant
!	SENT	!
Il	PRO:PER	il
est	VER:pres	être
temps	NOM	temps
de	PRP	de
te	PRO:PER	te
dire	VER:infi	dire
Et	NOM	Et
quel	PRO:REL	quel
malheur	NOM	malheur
m'	PRO:PER	me
accable	VER:pres	accabler
,	PUN	,
et	KON	et
pour	KON	pour
qui	PRO:REL	qui
je	PRO:PER	je
soupire	VER:pres	soupirer
.	SENT	.
Le	DET:ART	le
