La	DET:ART	le
Perse	NAM	Perse
enfin	ADV	enfin
triomphe	VER:pres	triompher
;	PUN	;
et	KON	et
des	PRP:det	du
Grecs	NAM	Grecs
ennemis	ADJ	ennemi
,	PUN	,
Ce	NOM	Ce
qui	PRO:REL	qui
restait	VER:impf	rester
à	PRP	à
vaincre	VER:infi	vaincre
,	PUN	,
est	VER:pres	être
défait	VER:pper	défaire
,	PUN	,
ou	KON	ou
soumis	VER:pper	soumettre
.	SENT	.
Aux	PRP:det	au
Victoires	NAM	Victoires
du	PRP:det	du
Roi	NAM	Roi
j'	PRO:PER	je
ajoute	VER:pres	ajouter
une	DET:ART	un
Victoire	NAM	Victoire
,	PUN	,
Et	VER:simp	Et
je	PRO:PER	je
me	PRO:PER	me
flatte	VER:pres	flatter
encor	ADV	encor
d'	PRP	de
une	DET:ART	un
nouvelle	ADJ	nouveau
gloire	NOM	gloire
.	SENT	.
Voici	ADV	voici
ce	PRO:DEM	ce
jour	NOM	jour
pompeux	ADJ	pompeux
si	KON	si
longtemps	ADV	longtemps
souhaité	VER:pper	souhaiter
,	PUN	,
Où	ABR	Où
pour	PRP	pour
rendre	VER:infi	rendre
à	PRP	à
l'	DET:ART	le
État	NAM	État
plus	ADV	plus
de	PRP	de
tranquillité	NOM	tranquillité
,	PUN	,
Mon	NAM	Mon
père	NOM	père
va	VER:pres	aller
nommer	VER:infi	nommer
l'	DET:ART	le
héritier	NOM	héritier
de	PRP	de
l'	DET:ART	le
Empire	NAM	Empire
.	SENT	.
En	PRO:PER	en
attendant	VER:ppre	attendre
ce	PRO:DEM	ce
choix	NOM	choix
,	PUN	,
Babylone	NAM	Babylone
soupire	VER:pres	soupirer
,	PUN	,
Trop	NAM	Trop
lasse	VER:pres	lasser
d'	PRP	de
essuyer	VER:infi	essuyer
les	DET:ART	le
complots	NOM	complot
différents	ADJ	différent
De	VER:simp	De
ceux	PRO:DEM	celui
qu'	PRO:REL	que
un	DET:ART	un
même	ADJ	même
sang	NOM	sang
a	VER:pres	avoir
fait	VER:pper	faire
mes	DET:POS	mon
concurrents	NOM	concurrent
.	SENT	.
Artaxerce	NOM	Artaxerce
à	PRP	à
ses	DET:POS	son
fils	NOM	fil|fils
équitable	ADJ	équitable
et	KON	et
fidèle	ADJ	fidèle
,	PUN	,
Leur	NOM	Leur
voulant	VER:ppre	vouloir
pour	PRP	pour
la	DET:ART	le
gloire	NOM	gloire
inspirer	VER:infi	inspirer
plus	ADV	plus
de	PRP	de
zèle	NOM	zèle
,	PUN	,
Sans	NAM	Sans
distinguer	VER:infi	distinguer
l'	DET:ART	le
Aîné	NOM	aîné
du	PRP:det	du
reste	NOM	reste
de	PRP	de
son	DET:POS	son
sang	NOM	sang
,	PUN	,
Veut	NAM	Veut
que	KON	que
le	DET:ART	le
seul	ADJ	seul
mérite	NOM	mérite
hérite	VER:pres	hériter
de	PRP	de
son	DET:POS	son
rang	NOM	rang
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
murmure	VER:pres	murmurer
point	ADV	point
;	PUN	;
le	DET:ART	le
roi	NOM	roi
doit	VER:pres	devoir
son	DET:POS	son
suffrage	NOM	suffrage
Plutôt	ADJ	Plutôt
à	PRP	à
la	DET:ART	le
vertu	NOM	vertu
,	PUN	,
qu'	KON	que
à	PRP	à
la	DET:ART	le
faveur	NOM	faveur
de	PRP	de
l'	DET:ART	le
âge	NOM	âge
.	SENT	.
Oui	INT	oui
,	PUN	,
Seigneur	NAM	Seigneur
.	SENT	.
Mais	KON	mais
je	PRO:PER	je
vois	VER:pres	voir
qu'	KON	que
entre	PRP	entre
ses	DET:POS	son
fils	NOM	fil|fils
jaloux	ADJ	jaloux
Le	DET:ART	le
roi	NOM	roi
ne	ADV	ne
distinguant	VER:ppre	distinguer
qu'	KON	que
Ariarathe	NAM	Ariarathe
et	KON	et
vous	PRO:PER	vous
,	PUN	,
Seuls	NOM	seul
dignes	ADJ	digne
de	PRP	de
l'	DET:ART	le
honneur	NOM	honneur
de	PRP	de
cette	PRO:DEM	ce
concurrence	NOM	concurrence
,	PUN	,
Il	NAM	Il
vous	PRO:PER	vous
est	VER:pres	être
bien	ADV	bien
aisé	ADJ	aisé
d'	PRP	de
emporter	VER:infi	emporter
la	DET:ART	le
balance	NOM	balance
.	SENT	.
Le	DET:ART	le
roi	NOM	roi
doit	VER:pres	devoir
couronner	VER:infi	couronner
votre	DET:POS	votre
âge	NOM	âge
et	KON	et
vos	DET:POS	votre
exploits	NOM	exploit
,	PUN	,
Même	NAM	Même
il	PRO:PER	il
semble	VER:pres	sembler
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
qu'	KON	que
en	PRO:PER	en
attendant	VER:ppre	attendre
son	DET:POS	son
choix	NOM	choix
,	PUN	,
Vous	ADJ	Vous
fustes	NOM	fuste
par	PRP	par
avance	NOM	avance
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
l'	DET:ART	le
Armée	NAM	Armée
Nommé	VER:pper	nommer
par	PRP	par
la	DET:ART	le
Victoire	NAM	Victoire
et	KON	et
par	PRP	par
la	DET:ART	le
Renommée	NOM	renommée
.	SENT	.
Tout	ADV	tout
se	PRO:PER	se
tait	VER:pres	taire
devant	PRP	devant
vous	PRO:PER	vous
,	PUN	,
ou	KON	ou
tout	PRO:IND	tout
parle	VER:pres	parler
pour	PRP	pour
vous	PRO:PER	vous
.	SENT	.
Vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
qu'	ADV	qu'
à	PRP	à
gagner	VER:infi	gagner
un	DET:ART	un
favori	NOM	favori
jaloux	ADJ	jaloux
Qui	NAM	Qui
veut	VER:pres	vouloir
faire	VER:infi	faire
passer	VER:infi	passer
le	DET:ART	le
sceptre	NOM	sceptre
