Madame	NOM	Madame
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
temps	NOM	temps
qu'	PRO:REL	que
il	PRO:PER	il
vous	PRO:PER	vous
vînt	VER:subi	venir
du	PRP:det	du
secours	NOM	secours
:	PUN	:
Le	DET:ART	le
siège	NOM	siège
était	VER:impf	être
formé	VER:pper	former
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
eût	VER:subi	avoir
tardé	VER:pper	tarder
deux	NUM	deux
jours	NOM	jour
;	PUN	;
Les	DET:ART	le
travaux	NOM	travail
commencés	VER:pper	commencer
allaient	VER:impf	aller
à	PRP	à
force	NOM	force
ouverte	ADJ	ouvert
Tracer	VER:infi	tracer
autour	ADV	autour
des	PRP:det	du
murs	NOM	mur
l'	DET:ART	le
ordre	NOM	ordre
de	PRP	de
votre	DET:POS	votre
perte	NOM	perte
;	PUN	;
Et	VER:ppre	Et
l'	DET:ART	le
orgueil	NOM	orgueil
des	PRP:det	du
Romains	NAM	Romains
se	PRO:PER	se
promettait	VER:impf	promettre
l'	DET:ART	le
éclat	NOM	éclat
D'	ADJ	D'
asservir	VER:infi	asservir
par	PRP	par
leur	DET:POS	leur
prise	NOM	prise
et	KON	et
vous	PRO:PER	vous
et	KON	et
tout	PRO:IND	tout
l'	DET:ART	le
État	NAM	État
.	SENT	.
Syphax	NAM	Syphax
a	VER:pres	avoir
dissipé	VER:pper	dissiper
,	PUN	,
par	PRP	par
sa	DET:POS	son
seule	ADJ	seul
présence	NOM	présence
,	PUN	,
De	VER:ppre	De
leur	DET:POS	leur
ambition	NOM	ambition
la	DET:ART	le
plus	ADV	plus
fière	ADJ	fier
espérance	NOM	espérance
.	SENT	.
Ses	DET:POS	son
troupes	NOM	troupe
,	PUN	,
se	PRO:PER	se
montrant	VER:ppre	montrer
au	PRP:det	au
lever	NOM	lever
du	PRP:det	du
soleil	NOM	soleil
,	PUN	,
Ont	VER:futu	Ont
de	PRP	de
votre	DET:POS	votre
ruine	NOM	ruine
arrêté	VER:pper	arrêter
l'	DET:ART	le
appareil	NOM	appareil
.	SENT	.
À	PRP	à
peine	NOM	peine
une	DET:ART	un
heure	NOM	heure
ou	KON	ou
deux	NUM	deux
elles	PRO:PER	elle
ont	VER:pres	avoir
pris	VER:pper	prendre
haleine	NOM	haleine
,	PUN	,
Qu'	ADJ	Qu'
il	PRO:PER	il
les	PRO:PER	la|le
range	VER:pres	ranger
en	PRP	en
bataille	NOM	bataille
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
la	DET:ART	le
plaine	NOM	plaine
.	SENT	.
L'	DET:ART	le
ennemi	NOM	ennemi
fait	VER:pres	faire
le	DET:ART	le
même	ADJ	même
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
voit	VER:pres	voir
des	PRP:det	du
deux	NUM	deux
parts	NOM	part
Nos	NAM	Nos
sillons	VER:pres	siller
hérissés	VER:pper	hérisser
de	PRP	de
piques	NOM	pique
et	KON	et
de	PRP	de
dards	NOM	dard
,	PUN	,
Et	NOM	Et
l'	DET:ART	le
une	DET:ART	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
armée	NOM	armée
étaler	VER:infi	étaler
même	ADJ	même
audace	NOM	audace
,	PUN	,
Égale	NOM	Égale
ardeur	NOM	ardeur
de	PRP	de
vaincre	VER:infi	vaincre
,	PUN	,
et	KON	et
pareille	ADJ	pareil
menace	NOM	menace
.	SENT	.
L'	DET:ART	le
avantage	NOM	avantage
du	PRP:det	du
nombre	NOM	nombre
est	VER:pres	être
dans	PRP	dans
notre	DET:POS	notre
parti	NOM	parti
:	PUN	:
Ce	PRO:DEM	ce
grand	ADJ	grand
feu	NOM	feu
des	PRP:det	du
Romains	NAM	Romains
en	PRO:PER	en
paraît	VER:pres	paraître
ralenti	VER:pper	ralentir
;	PUN	;
Du	VER:simp	Du
moins	ADV	moins
de	PRP	de
Lélius	NAM	Lélius
la	DET:ART	le
prudence	NOM	prudence
inquiète	ADJ	inquiet
Sur	NAM	Sur
le	DET:ART	le
point	NOM	point
du	PRP:det	du
combat	NOM	combat
nous	PRO:PER	nous
envoie	VER:pres	envoyer
un	DET:ART	un
trompette	NOM	trompette
.	SENT	.
On	PRO:PER	on
le	PRO:PER	le
mène	VER:pres	mener
à	PRP	à
Syphax	NAM	Syphax
,	PUN	,
à	PRP	à
qui	PRO:REL	qui
sans	PRP	sans
différer	VER:infi	différer
De	VER:futu	De
sa	DET:POS	son
part	NOM	part
il	PRO:PER	il
demande	VER:pres	demander
une	DET:ART	un
heure	NOM	heure
à	PRP	à
conférer	VER:infi	conférer
.	SENT	.
Les	DET:ART	le
otages	NOM	otage
reçus	VER:pper	recevoir
pour	PRP	pour
cette	PRO:DEM	ce
conférence	NOM	conférence
,	PUN	,
Au	VER:simp	Au
milieu	NOM	milieu
des	PRP:det	du
deux	NUM	deux
camps	NOM	camp
l'	DET:ART	le
un	DET:ART	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
s'	KON	si
avance	NOM	avance
;	PUN	;
Et	NOM	Et
si	KON	si
le	DET:ART	le
ciel	NOM	ciel
répond	VER:pres	répondre
à	PRP	à
nos	DET:POS	notre
communs	ADJ	commun
souhaits	NOM	souhait
,	PUN	,
Le	DET:ART	le
champ	NOM	champ
de	PRP	de
la	DET:ART	le
bataille	NOM	bataille
enfantera	VER:futu	enfanter
la	DET:ART	le
paix	NOM	paix
.	SENT	.
Voilà	ADV	voilà
ce	PRO:DEM	ce
que	PRO:REL	que
le	DET:ART	le
roi	NOM	roi
m'	PRO:PER	me
a	VER:pres	avoir
chargé	VER:pper	charger
de	PRP	de
vous	PRO:PER	vous
dire	VER:infi	dire
,	PUN	,
Et	NOM	Et
que	KON	que
de	PRP	de
tout	PRO:IND	tout
son	DET:POS	son
coeur	NOM	cœur
à	PRP	à
la	DET:ART	le
paix	NOM	paix
il	PRO:PER	il
aspire	VER:pres	aspirer
,	PUN	,
Pour	NOM	Pour
ne	ADV	ne
plus	ADV	plus
perdre	VER:infi	perdre
aucun	PRO:IND	aucun
de	PRP	de
ces	PRO:DEM	ce
moments	NOM	moment
si	ADV	si
doux	ADJ	doux
Que	VER:futu	Que
la	DET:ART	le
guerre	NOM	guerre
lui	PRO:PER	lui
vole	VER:pres	voler
en	PRP	en
l'	DET:ART	le
éloignant	VER:ppre	éloigner
de	PRP	de
vous	PRO:PER	vous
.	SENT	.
Le	DET:ART	le
roi	NOM	roi
m'	PRO:PER	me
honore	VER:pres	honorer
trop	ADV	trop
d'	PRP	de
une	DET:ART	un
amour	NOM	amour
si	ADV	si
parfaite	VER:pper	parfaire
.	SENT	.
Dites	VER:pres	dire
-lui	PRO:PER	lui
que	PRO:REL	que
j'	PRO:PER	je
aspire	VER:pres	aspirer
à	PRP	à
la	DET:ART	le
paix	NOM	paix
qu'	PRO:REL	que
il	PRO:PER	il
souhaite	VER:pres	souhaiter
,	PUN	,
Mais	NAM	Mais
que	KON	que
je	PRO:PER	je
le	PRO:PER	le
conjure	VER:pres	conjurer
,	PUN	,
en	PRP	en
cet	PRO:DEM	ce
illustre	ADJ	illustre
jour	NOM	jour
,	PUN	,
De	VER:simp	De
penser	VER:infi	penser
à	PRP	à
sa	DET:POS	son
gloire	NOM	gloire
encor	ADV	encor
plus	ADV	plus
qu'	KON	que
à	PRP	à
l'	DET:ART	le
amour	NOM	amour
.	SENT	.
