En	PRP	en
vain	ADJ	vain
jusques	PRP	jusques
ici	ADV	ici
résolu	VER:pper	résoudre
de	PRP	de
me	PRO:PER	me
taire	VER:infi	taire
,	PUN	,
Je	PRO:PER	je
me	PRO:PER	me
suis	VER:pres	suivre|être
déguisé	VER:pper	déguiser
les	DET:ART	le
attentats	NOM	attentat
d'	PRP	de
un	DET:ART	un
frère	NOM	frère
.	SENT	.
En	PRP	en
vain	ADJ	vain
,	PUN	,
quoi	PRO:REL	quoi
que	KON	que
ma	DET:POS	mon
mort	NOM	mort
fût	VER:subi	être
l'	DET:ART	le
objet	NOM	objet
de	PRP	de
ses	DET:POS	son
voeux	NOM	vœu
,	PUN	,
Du	VER:simp	Du
sang	NOM	sang
qui	PRO:REL	qui
nous	PRO:PER	nous
unit	VER:pres	unir
j'	PRO:PER	je
ai	VER:pres	avoir
respecté	VER:pper	respecter
les	DET:ART	le
noeuds	NOM	nœud
,	PUN	,
Sa	VER:simp	Sa
haine	NOM	haine
chaque	PRO:IND	chaque
jour	NOM	jour
en	PRO:PER	en
devient	VER:pres	devenir
plus	ADV	plus
ardente	ADJ	ardent
,	PUN	,
Plus	VER:pper	plaire
je	PRO:PER	je
la	PRO:PER	la
dissimule	VER:pres	dissimuler
,	PUN	,
et	KON	et
plus	ADV	plus
elle	PRO:PER	elle
s'	PRO:PER	se
augmente	VER:pres	augmenter
,	PUN	,
Et	NOM	Et
ne	ADV	ne
me	PRO:PER	me
plaindre	VER:infi	plaindre
pas	ADV	pas
de	PRP	de
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vois	VER:pres	voir
C'	NAM	C'
est	VER:pres	être
redoubler	VER:infi	redoubler
l'	DET:ART	le
aigreur	NOM	aigreur
qui	PRO:REL	qui
l'	DET:ART	le
arme	NOM	arme
contre	PRP	contre
moi	PRO:PER	moi
.	SENT	.
Démétrius	NOM	Démétrius
jaloux	ADJ	jaloux
du	PRP:det	du
trône	NOM	trône
de	PRP	de
mon	DET:POS	mon
père	NOM	père
Ne	NAM	Ne
peut	VER:pres	pouvoir
voir	VER:infi	voir
sans	PRP	sans
fureur	NOM	fureur
que	KON	que
l'	DET:ART	le
âge	NOM	âge
m'	PRO:PER	me
y	PRO:PER	y
préfère	VER:pres	préférer
,	PUN	,
Et	VER:ppre	Et
le	DET:ART	le
titre	NOM	titre
d'	PRP	de
Aîné	NAM	Aîné
qui	PRO:REL	qui
m'	PRO:PER	me
acquiert	VER:pres	acquérir
ses	DET:POS	son
États	NAM	États
,	PUN	,
Est	NAM	Est
un	DET:ART	un
crime	NOM	crime
trop	ADV	trop
grand	ADJ	grand
pour	KON	pour
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
punir	VER:infi	punir
pas	ADV	pas
.	SENT	.
Dès	PRP	dès
hier	VER:infi	hier
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
Spectacle	NOM	spectacle
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
voit	VER:pres	voir
chaque	PRO:IND	chaque
année	NOM	année
Du	VER:subi	Du
parti	VER:pper	partir
du	PRP:det	du
Vainqueur	NOM	vainqueur
l'	DET:ART	le
adresse	NOM	adresse
couronnée	VER:pper	couronner
