Seigneur	NOM	seigneur
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
confesse	VER:pres	confesser
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
peut	VER:pres	pouvoir
plus	ADV	plus
rien	ADV	rien
faire	VER:infi	faire
,	PUN	,
Dont	VER:futu	Dont
la	DET:ART	le
gloire	NOM	gloire
ne	ADV	ne
cède	VER:pres	céder
à	PRP	à
celle	PRO:DEM	celui
de	PRP	de
Sévère	NAM	Sévère
;	PUN	;
L'	DET:ART	le
honneur	NOM	honneur
d'	PRP	de
avoir	VER:infi	avoir
rangé	VER:pper	ranger
la	DET:ART	le
Gaule	NAM	Gaule
sous	PRP	sous
nos	DET:POS	notre
lois	NOM	loi
Ajoute	VER:pres	ajouter
un	DET:ART	un
nouveau	ADJ	nouveau
lustre	NOM	lustre
à	PRP	à
ses	DET:POS	son
autres	ADJ	autre
exploits	NOM	exploit
,	PUN	,
Et	NOM	Et
de	PRP	de
plus	ADV	plus
beaux	ADJ	beau
lauriers	NOM	laurier
après	PRP	après
cette	PRO:DEM	ce
conquête	NOM	conquête
Auront	VER:futu	avoir
peut-être	ADV	peut-être
peine	NOM	peine
à	PRP	à
couronner	VER:infi	couronner
sa	DET:POS	son
tête	NOM	tête
.	SENT	.
Pour	PRP	pour
s'	PRO:PER	se
acquitter	VER:infi	acquitter
vers	PRP	vers
lui	PRO:PER	lui
,	PUN	,
je	PRO:PER	je
vois	VER:pres	voir
sans	PRP	sans
murmurer	VER:infi	murmurer
Que	VER:pper	Que
du	PRP:det	du
nom	NOM	nom
de	PRP	de
César	NAM	César
on	PRO:PER	on
songe	VER:pres	songer
à	PRP	à
l'	PRO:PER	la|le
honorer	VER:infi	honorer
;	PUN	;
Mais	VER:impf	Mais
ce	PRO:DEM	ce
rang	NOM	rang
lui	PRO:PER	lui
doit	VER:pres	devoir
être	VER:infi	être
assez	ADV	assez
de	PRP	de
récompense	NOM	récompense
,	PUN	,
Sans	NAM	Sans
en	PRP	en
prendre	VER:infi	prendre
aucun	PRO:IND	aucun
droit	NOM	droit
sur	PRP	sur
le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
Constance	NAM	Constance
,	PUN	,
Et	VER:simp	Et
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
que	KON	que
je	PRO:PER	je
ne	ADV	ne
sois	VER:subp	être
surpris	VER:pper	surprendre
De	VER:infi	De
voir	VER:infi	voir
qu'	KON	que
à	PRP	à
tant	ADV	tant
de	PRP	de
gloire	NOM	gloire
on	PRO:PER	on
joigne	VER:subp	joindre
un	DET:ART	un
si	ADV	si
haut	ADJ	haut
prix	NOM	prix
.	SENT	.
Cette	PRO:DEM	ce
gloire	NOM	gloire
où	PRO:REL	où
pour	KON	pour
lui	PRO:PER	lui
je	PRO:PER	je
vois	VER:pres	voir
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
s'	PRO:PER	se
obstine	VER:pres	obstiner
,	PUN	,
A	PRP	à
lieu	NOM	lieu
d'	PRP	de
être	VER:infi	être
sensible	ADJ	sensible
au	PRP:det	au
généreux	ADJ	généreux
Licine	NAM	Licine
,	PUN	,
Et	NAM	Et
si	KON	si
j'	PRO:PER	je
en	PRO:PER	en
étais	VER:impf	être
crû	VER:pper	croître
,	PUN	,
l'	PRO:PER	la|le
on	PRO:PER	on
verrait	VER:cond	voir
aujourd'hui	ADV	aujourd'hui
Un	VER:subi	Un
peu	ADV	peu
moins	ADV	moins
de	PRP	de
distance	NOM	distance
entre	PRP	entre
Sévère	NAM	Sévère
et	KON	et
lui	PRO:PER	lui
.	SENT	.
Dans	PRP	dans
un	DET:ART	un
pareil	ADJ	pareil
degré	NOM	degré
de	PRP	de
vertu	NOM	vertu
,	PUN	,
de	PRP	de
mérite	NOM	mérite
,	PUN	,
Constantin	NAM	Constantin
doit	VER:pres	devoir
à	PRP	à
l'	DET:ART	le
un	NOM	un
quand	KON	quand
vers	PRP	vers
l'	DET:ART	le
autre	ADJ	autre
il	PRO:PER	il
s'	PRO:PER	se
acquitte	VER:pres	acquitter
,	PUN	,
Et	NOM	Et
quoi	PRO:REL	quoi
qu'	KON	que
ait	VER:subp	avoir
fait	VER:pper	faire
Sévère	NAM	Sévère
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
beau	ADJ	beau
de	PRP	de
penser	VER:infi	penser
Que	NAM	Que
qui	PRO:REL	qui
l'	DET:ART	le
élève	NOM	élève
trop	ADV	trop
semble	VER:pres	sembler
vous	PRO:PER	vous
abaisser	VER:infi	abaisser
;	PUN	;
Mais	VER:impf	Mais
d'	PRP	de
un	DET:ART	un
retour	NOM	retour
brillant	VER:ppre	briller
de	PRP	de
plus	ADV	plus
d'	PRP	de
